Engg Per,Uni_Grade,Experinece,Interview_Score,No_Patents,Test_Marks,Qualification,Salary
67,1,7,7,2,35,Ph.D,1769000
58,4,13,6,2,30,Ph.D,2435000
71,1,20,7,1,35,Bachelor,2257000
70,2,13,7,0,35,Master,1812000
56,3,2,6,1,30,Master,781000
80,2,14,8,0,40,Bachelor,1856000
72,3,4,7,2,35,Master,1451000
62,3,8,6,1,30,Master,1226000
74,4,19,7,1,35,Master,2726000
58,1,0,6,2,30,Bachelor,412000
78,3,14,8,0,40,Ph.D,2208000
76,4,14,8,0,40,Master,2198000
56,3,11,6,2,30,Bachelor,1632000
62,3,3,6,2,30,Ph.D,1596000
74,3,14,7,1,35,Ph.D,2173000
72,3,10,7,1,35,Bachelor,1480000
75,3,8,8,0,40,Ph.D,1627000
76,1,11,8,1,40,Ph.D,1760000
50,4,7,5,2,25,Ph.D,1884000
76,4,16,8,2,40,Bachelor,2388000
56,3,4,6,2,30,Master,1017000
61,4,20,6,1,30,Bachelor,2774000
69,2,12,7,1,35,Master,1595000
69,4,4,7,2,35,Bachelor,1661000
57,2,18,6,0,30,Bachelor,1772000
82,1,9,8,2,40,Master,2029000
75,4,17,8,1,40,Ph.D,2991000
56,1,19,6,2,30,Master,2387000
65,1,13,7,2,35,Master,1890000
85,2,2,9,0,45,Ph.D,838000
68,2,20,7,2,35,Bachelor,2785000
76,2,3,8,0,40,Ph.D,775000
69,4,10,7,2,35,Master,2033000
71,1,7,7,2,35,Master,1719000
80,4,3,8,2,40,Master,1437000
59,4,15,6,1,30,Ph.D,2536000
58,1,8,6,0,30,Master,817000
67,4,3,7,0,35,Master,774000
83,3,10,8,2,40,Bachelor,1525000
64,1,2,6,2,30,Master,1333000
59,4,2,6,1,30,Master,509000
60,4,7,6,1,30,Bachelor,1139000
72,4,19,7,0,35,Ph.D,2864000
,2,16,7,1,35,Bachelor,2275000
59,3,11,6,2,30,Bachelor,1542000
61,4,9,6,1,30,Bachelor,1241000
,1,10,7,0,35,Bachelor,1464000
,2,17,7,1,35,Master,2227000
50,3,12,5,0,25,Bachelor,1788000
80,2,8,8,1,40,Bachelor,1018000
76,1,17,8,0,40,Master,2473000
53,4,9,5,0,25,Ph.D,2184000
67,4,13,7,0,35,Master,1837000
53,4,12,5,2,25,Ph.D,2528000
69,2,15,7,1,35,Ph.D,2359000
84,2,17,8,1,40,Master,2219000
77,3,15,8,0,40,Master,2308000
70,4,1,7,1,35,Ph.D,931000
,1,0,7,1,35,Bachelor,104000
69,4,15,7,0,35,Bachelor,1813000
53,1,18,5,2,25,Master,2840000
61,2,0,6,1,30,Ph.D,1019000
,2,14,7,1,35,Bachelor,2070000
62,1,17,6,1,30,Bachelor,2117000
60,2,10,6,0,30,Master,1371000
64,1,18,6,2,30,Master,2800000
74,3,4,7,0,35,Master,556000
70,2,20,7,1,35,Bachelor,2052000
81,1,7,8,1,40,Ph.D,1828000
83,3,15,8,1,40,Master,2382000
72,3,0,7,2,35,Bachelor,673000
59,1,5,6,0,30,Bachelor,1161000
80,4,11,8,0,40,Ph.D,1943000
57,4,8,6,2,30,Ph.D,2073000
66,2,10,7,0,35,Ph.D,1846000
62,3,12,6,2,30,Bachelor,2225000
52,3,7,5,2,25,Bachelor,1121000
80,2,11,8,2,40,Ph.D,2578000
79,3,19,8,1,40,Bachelor,2679000
82,3,18,8,0,40,Bachelor,1987000
63,4,11,6,0,30,Ph.D,2217000
82,2,19,8,0,40,Ph.D,2846000
83,1,11,8,0,40,Bachelor,1431000
72,4,14,7,2,35,Ph.D,3247000
61,2,6,6,2,30,Ph.D,1889000
52,4,4,5,1,25,Ph.D,1795000
54,4,20,5,2,25,Bachelor,3094000
80,1,17,8,0,40,Ph.D,2906000
55,3,5,6,0,30,Bachelor,543000
74,3,10,7,0,35,Ph.D,1624000
76,3,15,8,2,40,Ph.D,2571000
72,2,8,7,2,35,Master,1616000
83,3,5,8,1,40,Bachelor,825000
63,3,13,6,2,30,Ph.D,2913000
62,2,7,6,2,30,Bachelor,1489000
80,2,17,8,0,40,Master,2043000
67,4,5,7,1,35,Bachelor,1099000
78,2,20,8,2,40,Bachelor,2837000
68,1,15,7,0,35,Bachelor,1842000
75,1,12,8,0,40,Master,1245000
69,1,19,7,2,35,Bachelor,2811000
78,2,8,8,2,40,Master,1574000
80,4,1,8,1,40,Master,1227000
61,3,16,6,2,30,Master,2369000
69,2,15,7,2,35,Ph.D,2511000
57,2,6,6,1,30,Master,820000
78,2,19,8,0,40,Bachelor,2372000
52,1,20,5,2,25,Ph.D,3423000
64,3,7,6,2,30,Bachelor,1867000
71,1,5,7,0,35,Bachelor,946000
62,2,2,6,0,30,Ph.D,712000
78,4,16,8,0,40,Bachelor,2302000
72,3,18,7,1,35,Master,2667000
68,2,10,7,2,35,Ph.D,1877000
57,1,4,6,1,30,Ph.D,957000
67,4,12,7,1,35,Bachelor,1841000
84,3,15,8,1,40,Master,2322000
79,3,15,8,2,40,Ph.D,2495000
84,2,10,8,0,40,Master,1263000
61,1,20,6,1,30,Master,2774000
59,2,16,6,0,30,Ph.D,2677000
63,3,5,6,2,30,Bachelor,1364000
80,1,2,8,0,40,Ph.D,1070000
59,1,13,6,2,30,Master,1941000
55,4,20,6,2,30,Master,2937000
82,1,8,8,1,40,Ph.D,1969000
53,1,6,5,2,25,Bachelor,1631000
71,2,15,7,2,35,Bachelor,1926000
68,2,11,7,2,35,Bachelor,1918000
57,1,3,6,1,30,Ph.D,1240000
68,1,19,7,0,35,Master,2182000
79,3,18,8,0,40,Ph.D,3114000
81,2,2,8,0,40,Bachelor,589000
74,2,11,7,2,35,Master,1894000
65,2,15,7,1,35,Ph.D,2449000
81,1,17,8,2,40,Bachelor,2346000
84,1,1,8,1,40,Master,536000
58,1,12,6,1,30,Master,1205000
51,3,10,5,2,25,Ph.D,2095000
85,4,0,9,1,45,Master,1201000
62,4,4,6,1,30,Ph.D,1685000
61,1,5,6,2,30,Ph.D,2027000
65,3,13,7,2,35,Master,1935000
57,1,0,6,2,30,Ph.D,1428000
55,3,9,6,1,30,Master,1665000
76,1,14,8,0,40,Master,2151000
74,4,14,7,0,35,Ph.D,2378000
82,3,13,8,1,40,Master,1869000
69,1,6,7,0,35,Master,1206000
69,1,6,7,2,35,Ph.D,2039000
73,4,9,7,1,35,Ph.D,2434000
60,1,6,6,1,30,Master,1301000
69,2,18,7,0,35,Ph.D,2875000
85,1,15,9,2,45,Ph.D,2423000
62,4,2,6,0,30,Ph.D,1095000
60,4,2,6,0,30,Bachelor,898000
69,2,13,7,2,35,Master,2494000
81,1,14,8,1,40,Bachelor,1724000
55,4,0,6,2,30,Ph.D,1523000
55,2,3,6,0,30,Ph.D,974000
65,4,4,7,0,35,Ph.D,1602000
58,2,14,6,2,30,Ph.D,2916000
63,4,15,6,0,30,Bachelor,1827000
51,2,4,5,1,25,Master,719000
77,1,17,8,0,40,Master,2216000
65,4,11,7,1,35,Master,2168000
82,3,1,8,2,40,Bachelor,1369000
77,4,11,8,0,40,Master,1702000
61,2,19,6,1,30,Ph.D,2706000
73,3,8,7,1,35,Master,978000
83,1,20,8,0,40,Master,2184000
83,1,14,8,1,40,Ph.D,2560000
51,3,20,5,2,25,Master,3114000
63,3,11,6,2,30,Ph.D,2135000
55,2,19,6,1,30,Ph.D,2924000
81,3,11,8,0,40,Master,1963000
64,2,11,6,0,30,Master,1642000
72,2,14,7,1,35,Master,1708000
82,1,14,8,1,40,Bachelor,1506000
63,4,14,6,0,30,Master,1726000
63,2,2,6,1,30,Ph.D,983000
77,4,3,8,2,40,Bachelor,1448000
80,3,14,8,0,40,Master,2116000
52,4,9,5,0,25,Ph.D,2246000
71,2,17,7,2,35,Bachelor,2866000
61,4,1,6,0,30,Ph.D,963000
75,4,15,8,1,40,Bachelor,2536000
76,1,19,8,0,40,Bachelor,2649000
85,2,17,9,2,45,Bachelor,2905000
80,1,14,8,2,40,Master,2365000
57,1,12,6,0,30,Ph.D,2083000
64,4,8,6,2,30,Master,1554000
75,3,16,8,1,40,Bachelor,2178000
52,1,0,5,1,25,Bachelor,443000
71,1,15,7,0,35,Master,1778000
53,1,6,5,0,25,Ph.D,1057000
59,1,19,6,2,30,Bachelor,2925000
60,4,17,6,0,30,Bachelor,1985000
65,3,15,7,2,35,Bachelor,1958000
78,1,9,8,1,40,Bachelor,1478000
81,3,14,8,2,40,Master,2104000
78,4,5,8,2,40,Bachelor,1430000
80,2,19,8,1,40,Bachelor,2111000
50,3,5,5,2,25,Ph.D,1910000
82,1,18,8,2,40,Ph.D,2732000
56,2,9,6,1,30,Ph.D,1564000
80,1,19,8,2,40,Master,2495000
64,1,2,6,2,30,Ph.D,1487000
59,2,7,6,0,30,Master,708000
65,3,3,7,1,35,Master,1127000
56,3,2,6,2,30,Master,651000
59,4,18,6,0,30,Master,2507000
63,1,3,6,2,30,Bachelor,1265000
51,1,6,5,0,25,Bachelor,974000
70,3,18,7,0,35,Ph.D,2317000
69,2,5,7,0,35,Master,536000
82,2,3,8,1,40,Master,555000
77,4,13,8,2,40,Bachelor,2086000
62,3,2,6,2,30,Master,690000
52,1,19,5,1,25,Master,1868000
51,2,6,5,1,25,Bachelor,1097000
85,4,3,9,0,45,Master,703000
69,1,19,7,0,35,Master,2431000
54,4,11,5,2,25,Master,2017000
72,1,9,7,0,35,Ph.D,1910000
82,2,5,8,0,40,Master,740000
75,1,10,8,1,40,Ph.D,1854000
50,3,17,5,0,25,Master,2437000
52,2,1,5,2,25,Ph.D,914000
57,2,8,6,1,30,Ph.D,1680000
55,4,16,6,2,30,Bachelor,2232000
65,1,2,7,1,35,Bachelor,780000
51,1,19,5,0,25,Bachelor,2296000
76,3,13,8,2,40,Ph.D,2817000
77,4,20,8,0,40,Bachelor,3022000
85,4,3,9,1,45,Bachelor,1014000
56,1,18,6,1,30,Bachelor,1893000
79,2,19,8,0,40,Master,2131000
63,4,17,6,2,30,Bachelor,2769000
85,2,16,9,0,45,Master,1941000
71,4,3,7,1,35,Master,1376000
58,4,2,6,0,30,Master,872000
68,4,16,7,2,35,Master,2726000
68,4,3,7,2,35,Ph.D,2056000
75,3,7,8,0,40,Ph.D,1388000
83,1,7,8,2,40,Master,1462000
66,2,3,7,0,35,Master,1013000
63,4,19,6,2,30,Ph.D,3344000
58,2,1,6,0,30,Master,713000
80,3,3,8,2,40,Ph.D,1959000
61,4,18,6,0,30,Bachelor,2550000
79,4,12,8,2,40,Ph.D,2560000
66,3,14,7,0,35,Bachelor,1957000
60,4,4,6,2,30,Master,1817000
78,1,4,8,2,40,Master,1072000
72,1,19,7,1,35,Bachelor,1983000
72,1,9,7,1,35,Bachelor,1167000
62,4,17,6,0,30,Bachelor,2672000
85,1,2,9,2,45,Ph.D,1682000
55,3,7,6,1,30,Ph.D,1469000
53,4,5,5,2,25,Bachelor,1403000
71,2,18,7,2,35,Ph.D,2748000
77,2,15,8,1,40,Bachelor,1916000
78,1,10,8,1,40,Bachelor,1652000
78,1,16,8,1,40,Bachelor,2229000
85,3,18,9,1,45,Bachelor,2267000
83,3,3,8,2,40,Ph.D,1867000
84,3,7,8,1,40,Master,1685000
57,3,20,6,1,30,Master,2816000
57,3,8,6,2,30,Bachelor,1748000
52,3,1,5,2,25,Bachelor,481000
54,3,19,5,1,25,Bachelor,2020000
81,2,1,8,2,40,Ph.D,1635000
70,4,7,7,0,35,Bachelor,1606000
71,4,0,7,0,35,Bachelor,549000
55,1,16,6,2,30,Master,2364000
75,2,14,8,1,40,Master,2032000
57,4,7,6,1,30,Master,992000
83,2,6,8,0,40,Ph.D,1152000
50,1,14,5,2,25,Ph.D,2283000
55,4,11,6,0,30,Master,1527000
60,1,18,6,2,30,Ph.D,3198000
77,4,4,8,2,40,Bachelor,1369000
51,1,2,5,2,25,Ph.D,1311000
51,1,18,5,2,25,Master,2525000
77,2,17,8,0,40,Ph.D,2360000
55,1,5,6,0,30,Master,875000
60,2,0,6,1,30,Master,501000
85,2,18,9,1,45,Master,2256000
81,1,16,8,0,40,Bachelor,2357000
85,1,2,9,1,45,Master,345000
82,1,3,8,2,40,Ph.D,1934000
60,3,4,6,1,30,Master,1019000
51,4,20,5,1,25,Bachelor,2474000
71,3,20,7,2,35,Ph.D,3675000
84,2,15,8,1,40,Bachelor,1890000
74,3,2,7,2,35,Ph.D,1785000
59,4,8,6,2,30,Master,2003000
55,2,16,6,1,30,Master,1829000
74,3,14,7,1,35,Bachelor,2090000
65,3,19,7,1,35,Master,2719000
53,2,2,5,0,25,Bachelor,813000
52,1,4,5,0,25,Bachelor,562000
52,3,8,5,2,25,Ph.D,1803000
63,4,15,6,2,30,Ph.D,3349000
52,3,17,5,0,25,Master,2137000
54,3,18,5,1,25,Ph.D,3033000
79,1,18,8,1,40,Bachelor,2168000
78,2,9,8,2,40,Ph.D,2258000
76,2,15,8,1,40,Master,2182000
82,1,10,8,0,40,Bachelor,1601000
60,3,7,6,1,30,Master,1014000
63,2,18,6,1,30,Master,1978000
66,3,17,7,1,35,Ph.D,2668000
77,1,9,8,1,40,Ph.D,1651000
593,1,15,6,2,30,Ph.D,3033000
73,2,5,7,2,35,Bachelor,1172000
80,2,13,8,0,40,Ph.D,2026000
61,3,11,6,2,30,Bachelor,1810000
61,2,2,6,1,30,Bachelor,556000
78,2,9,8,1,40,Ph.D,1902000
55,2,11,6,2,30,Master,2118000
73,1,8,7,2,35,Master,1772000
77,4,7,8,0,40,Ph.D,1662000
61,4,9,6,2,30,Ph.D,2680000
56,3,1,6,2,30,Ph.D,1144000
58,2,5,6,0,30,Ph.D,998000
61,2,5,6,1,30,Master,1292000
84,3,9,8,2,40,Master,1472000
50,4,13,5,0,25,Ph.D,2508000
69,1,10,7,0,35,Ph.D,2083000
72,4,13,7,1,35,Bachelor,1834000
69,4,4,7,0,35,Bachelor,1327000
55,2,20,6,0,30,Master,2602000
79,3,15,8,0,40,Ph.D,2221000
65,1,10,7,1,35,Ph.D,1962000
59,1,13,6,0,30,Bachelor,1593000
85,2,4,9,1,45,Ph.D,1735000
73,3,12,7,2,35,Ph.D,2222000
83,3,16,8,0,40,Ph.D,2919000
83,2,20,8,1,40,Master,2208000
66,2,7,7,2,35,Master,1768000
50,2,6,5,2,25,Master,1307000
54,2,16,5,1,25,Bachelor,1970000
78,2,18,8,1,40,Master,1927000
83,3,0,8,1,40,Ph.D,936000
51,3,14,5,2,25,Ph.D,2777000
69,4,19,7,1,35,Master,2351000
76,1,15,8,1,40,Ph.D,2483000
51,4,11,5,2,25,Master,1984000
80,2,17,8,0,40,Ph.D,2672000
76,3,11,8,2,40,Ph.D,2433000
62,1,15,6,2,30,Bachelor,2424000
60,1,4,6,1,30,Ph.D,1011000
75,3,18,8,2,40,Ph.D,3440000
64,2,11,6,1,30,Master,1545000
58,1,0,6,0,30,Ph.D,845000
84,4,14,8,2,40,Bachelor,2652000
53,3,19,5,0,25,Master,2549000
625,4,11,6,1,30,Ph.D,2410000
58,3,8,6,0,30,Bachelor,1387000
79,2,2,8,1,40,Ph.D,1456000
52,1,13,5,2,25,Master,1661000
50,1,9,5,2,25,Master,1439000
65,4,16,7,2,35,Ph.D,3435000
84,4,5,8,0,40,Bachelor,821000
60,1,18,6,0,30,Bachelor,1737000
75,1,6,8,1,40,Ph.D,1390000
54,1,11,5,2,25,Master,1969000
51,3,6,5,2,25,Ph.D,1782000
66,2,0,7,2,35,Ph.D,1455000
78,3,6,8,2,40,Bachelor,1445000
58,4,18,6,2,30,Master,3197000
50,2,4,5,0,25,Master,596000
64,3,19,6,2,30,Ph.D,3394000
66,2,17,7,1,35,Ph.D,2302000
65,4,13,7,2,35,Master,2693000
84,2,8,8,1,40,Bachelor,1051000
51,4,9,5,2,25,Ph.D,1958000
59,1,7,6,0,30,Ph.D,1703000
77,3,10,8,1,40,Ph.D,1653000
66,4,18,7,1,35,Bachelor,2230000
68,1,13,7,1,35,Bachelor,2079000
58,2,20,6,1,30,Master,2061000
78,4,13,8,1,40,Master,2438000
50,2,3,5,0,25,Master,423000
74,2,8,7,0,35,Master,893000
82,4,7,8,1,40,Master,1409000
63,,10,6,2,30,Master,1552000
55,4,19,6,0,30,Bachelor,2223000
71,,0,7,0,35,Master,261000
84,1,11,8,0,40,Master,1445000
61,4,12,6,0,30,Master,2088000
84,2,19,8,2,40,Master,3115000
56,4,8,6,1,30,Ph.D,2242000
59,1,5,6,2,30,Master,1135000
69,1,12,7,1,35,Master,1717000
50,1,20,5,2,25,Master,2302000
74,1,12,7,1,35,Bachelor,1953000
76,,6,8,1,40,Master,1433000
82,,19,8,1,40,Ph.D,2628000
81,4,5,8,1,40,Bachelor,1377000
84,4,2,8,2,40,Bachelor,979000
57,2,3,6,0,30,Ph.D,1402000
71,,10,7,1,35,Bachelor,1623000
68,4,1,7,0,35,Master,1007000
69,2,4,7,2,35,Bachelor,1167000
85,2,15,9,0,45,Ph.D,2157000
75,2,14,8,2,40,Ph.D,2272000
85,3,16,9,1,45,Ph.D,2346000
65,1,17,7,1,35,Bachelor,2179000
79,4,20,8,0,40,Master,2560000
75,2,8,8,1,40,Bachelor,1358000
57,1,7,6,0,30,Ph.D,1069000
50,1,11,5,0,25,Bachelor,1726000
57,2,14,6,2,30,Ph.D,2377000
79,3,10,8,2,40,Bachelor,2019000
59,1,1,6,0,30,Ph.D,616000
55,4,20,6,0,30,Ph.D,3416000
83,4,15,8,0,40,Bachelor,2006000
61,1,12,6,1,30,Bachelor,1632000
59,2,11,6,1,30,Bachelor,1595000
67,1,2,7,2,35,Ph.D,1758000
82,2,15,8,0,40,Master,1735000
66,2,19,7,2,35,,2679000
84,3,16,8,1,40,Ph.D,2924000
75,1,5,8,0,40,Bachelor,1152000
69,4,15,7,0,35,Bachelor,1832000
63,4,17,6,2,30,Master,2749000
54,1,6,5,1,25,Bachelor,1252000
75,3,19,8,2,40,Ph.D,3117000
85,3,20,9,1,45,Ph.D,3068000
63,3,18,6,2,30,Bachelor,2256000
55,2,8,6,2,30,Master,1692000
70,2,2,7,0,35,Bachelor,599000
80,1,7,8,0,40,Bachelor,1270000
65,2,20,7,0,35,Bachelor,2061000
50,1,18,5,0,25,Bachelor,2373000
79,2,4,8,0,40,Bachelor,868000
68,1,2,7,2,35,Bachelor,557000
67,1,8,7,1,35,,1497000
65,1,16,7,0,35,Ph.D,2654000
83,2,9,8,0,40,,1762000
65,3,2,7,0,35,Master,863000
80,2,20,8,0,40,Bachelor,2171000
62,1,11,6,1,30,Master,1465000
77,4,19,8,1,40,Ph.D,3022000
72,3,20,7,1,35,Ph.D,2836000
53,1,19,5,2,25,Ph.D,3370000
51,3,18,5,1,25,Master,2273000
52,2,20,5,0,25,Bachelor,2331000
79,3,2,8,2,40,,923000
74,2,11,7,2,35,Bachelor,2007000
56,2,9,6,1,30,Master,1210000
70,1,18,7,0,35,Master,2388000
73,4,4,7,2,35,Bachelor,1322000
52,2,9,5,1,25,Bachelor,1049000
68,2,7,7,1,35,Ph.D,1623000
78,1,17,8,0,40,Bachelor,1761000
76,3,18,8,2,40,Bachelor,3035000
52,4,20,5,1,25,Ph.D,2954000
68,3,10,7,1,35,Ph.D,2048000
59,4,0,6,2,30,Master,1190000
66,3,15,7,2,35,Ph.D,2490000
64,3,12,6,1,30,Master,1611000
75,3,14,8,1,40,Bachelor,1953000
64,1,18,6,0,30,Bachelor,2316000
83,4,2,8,0,40,Master,1154000
73,4,20,7,0,35,Master,2505000
85,1,6,9,0,45,Bachelor,1234000
65,3,16,7,2,35,Bachelor,2404000
51,4,16,5,0,25,Bachelor,1785000
57,4,14,6,0,30,Master,1786000
71,2,2,7,1,35,Ph.D,817000
79,3,7,8,1,40,Ph.D,2001000
54,1,14,5,1,25,Master,2033000
51,2,8,5,0,25,Ph.D,1376000
68,3,13,7,2,35,Bachelor,2097000
50,1,8,5,1,25,Ph.D,1190000
79,1,13,8,2,40,Bachelor,1782000
78,2,17,8,2,40,Master,2369000
61,2,15,6,1,30,Bachelor,2111000
75,1,11,8,2,40,Master,2284000
69,3,1,7,0,35,Master,717000
83,4,20,8,0,40,Bachelor,2924000
63,4,0,6,0,30,Ph.D,1426000
63,4,9,6,0,30,Bachelor,1453000
84,4,4,8,2,40,Ph.D,2123000
85,1,15,9,0,45,Bachelor,2002000
77,1,16,8,2,40,Ph.D,2950000
52,3,10,5,1,25,Ph.D,1671000
63,3,12,6,1,30,Bachelor,1777000
74,1,15,7,1,35,Bachelor,1523000
59,4,15,6,1,30,Ph.D,2608000
59,1,6,6,1,30,Master,887000
51,3,13,5,0,25,Master,1855000
84,1,14,8,2,40,Master,2626000
79,1,8,8,2,40,Master,1888000
60,3,8,6,1,30,Ph.D,1386000
55,2,14,6,2,30,Ph.D,2767000
75,4,17,8,2,40,Bachelor,3071000
70,2,18,7,2,35,Bachelor,2230000
63,2,7,6,1,30,Ph.D,1615000
77,3,11,8,2,40,Bachelor,1942000
76,4,8,8,0,40,Master,1807000
71,4,19,7,2,35,Master,3011000
76,2,7,8,0,40,Master,1130000
51,2,13,5,0,25,Master,1754000
84,3,2,8,1,40,Master,516000
74,1,16,7,2,35,Master,2703000
70,4,19,7,2,35,Bachelor,3339000
85,4,6,9,0,45,Bachelor,1413000
58,1,12,6,1,30,Ph.D,1979000
76,2,2,8,1,40,Ph.D,1156000
55,2,11,6,1,30,Ph.D,1789000
76,2,2,8,0,40,Ph.D,1297000
58,4,5,6,2,30,Bachelor,1616000
66,1,12,7,1,35,Bachelor,1949000
70,2,2,7,2,35,Ph.D,1621000
82,2,10,8,0,40,Master,1338000
82,4,13,8,1,40,Master,2088000
61,4,1,6,1,30,Bachelor,624000
74,1,20,7,1,35,Bachelor,2422000
61,4,9,6,2,30,Ph.D,2654000
63,2,15,6,0,30,Master,1753000
76,3,20,8,1,40,Ph.D,2733000
55,4,16,6,1,30,Bachelor,2456000
76,4,3,8,1,40,Bachelor,911000
79,3,5,8,0,40,Bachelor,877000
84,4,6,8,1,40,Ph.D,1902000
77,3,17,8,2,40,Master,2752000
61,2,19,6,0,30,Master,2678000
83,1,12,8,0,40,Master,1422000
70,3,5,7,0,35,Bachelor,594000
82,1,18,8,1,40,Ph.D,2839000
70,2,10,7,0,35,Master,1240000
75,4,5,8,1,40,Ph.D,1575000
67,4,2,7,1,35,Master,1117000
51,4,8,5,0,25,Ph.D,1982000
84,3,17,8,0,40,Ph.D,2960000
53,4,19,5,2,25,Bachelor,3247000
73,3,16,7,1,35,Bachelor,1721000
50,3,1,5,0,25,Ph.D,582000
,1,2,5,1,25,Master,710000
72,4,9,7,0,35,Ph.D,1876000
66,4,13,7,1,35,Ph.D,2130000
78,4,13,8,0,40,Ph.D,2369000
,3,6,5,0,25,Ph.D,1391000
,3,5,5,2,25,Master,1077000
81,2,6,8,0,40,Ph.D,1831000
78,3,5,8,1,40,Bachelor,1100000
51,3,11,5,2,25,Bachelor,1480000
82,2,16,8,1,40,Master,2493000
64,4,3,6,2,30,Ph.D,1972000
66,3,19,7,1,35,Ph.D,2672000
73,3,12,7,1,35,Ph.D,2127000
65,4,16,7,0,35,Master,2375000
61,3,18,6,2,30,Bachelor,2742000
78,3,19,8,1,40,Master,2250000
76,3,11,8,1,40,Ph.D,2429000
60,3,7,6,1,30,Master,1094000
50,2,0,5,2,25,Bachelor,559000
83,1,0,8,1,40,Master,396000
55,2,5,6,0,30,Ph.D,1288000
53,1,2,5,1,25,Master,823000
85,4,5,9,2,45,Bachelor,1445000
54,1,9,5,1,25,Ph.D,1612000
56,2,14,6,2,30,Ph.D,2568000
59,2,3,6,2,30,Ph.D,1736000
71,1,13,7,1,35,Master,1733000
75,1,7,8,1,40,Bachelor,815000
79,3,0,8,1,40,Master,654000
64,2,12,6,1,30,Bachelor,1322000
61,2,5,6,0,30,Bachelor,585000
74,4,14,7,2,35,Master,2612000
63,1,0,6,1,30,Ph.D,541000
67,4,13,7,2,35,Bachelor,2081000
80,4,19,8,2,40,Master,2670000
72,2,12,7,1,35,Master,1800000
85,4,12,9,2,45,Master,2551000
85,1,4,9,2,45,Ph.D,1829000
84,4,9,8,1,40,Master,1812000
54,4,7,5,0,25,Bachelor,943000
69,2,13,7,1,35,Ph.D,2027000
62,3,3,6,1,30,Ph.D,1557000
73,3,20,7,2,35,Bachelor,2911000
73,1,2,7,1,35,Master,967000
57,1,4,6,2,30,Bachelor,1394000
80,1,9,8,0,40,Bachelor,920000
76,1,7,8,2,40,Master,1345000
76,3,5,8,0,40,Ph.D,1596000
63,2,8,6,1,30,Ph.D,1354000
80,1,5,8,1,40,Ph.D,1059000
79,2,5,8,1,40,Ph.D,1185000
80,2,7,8,1,40,Ph.D,1687000
58,1,12,6,0,30,Bachelor,1421000
62,4,0,6,1,30,Bachelor,272000
67,1,19,7,0,35,Bachelor,2601000
62,3,8,6,2,30,Bachelor,1544000
62,1,15,6,1,30,Ph.D,2020000
51,2,9,5,0,25,Ph.D,1478000
78,2,16,8,2,40,Bachelor,2695000
78,2,2,8,0,40,Ph.D,1029000
72,3,8,7,0,35,Bachelor,1066000
54,4,6,5,2,25,Ph.D,2350000
53,1,7,5,1,25,Bachelor,777000
79,1,5,8,1,40,Master,1240000
61,1,11,6,0,30,Ph.D,1763000
80,3,9,8,0,40,Master,1627000
81,2,8,8,2,40,Master,1714000
72,3,17,7,2,35,Ph.D,2800000
62,3,4,6,2,30,Master,1617000
57,2,17,6,0,30,Master,1956000
84,2,18,8,1,40,Ph.D,2359000
67,2,11,7,0,35,Bachelor,1581000
61,1,2,6,2,30,Master,581000
63,4,16,6,1,30,Bachelor,2120000
51,3,4,5,2,25,Master,930000
58,1,12,6,2,30,Bachelor,1678000
69,1,18,7,2,35,Bachelor,2919000
58,2,3,6,0,30,Bachelor,637000
77,4,5,8,2,40,Ph.D,1795000
50,2,6,5,0,25,Master,1304000
82,4,0,8,0,40,Bachelor,684000
52,1,20,5,2,25,Master,2532000
62,4,10,6,1,30,Bachelor,1748000
62,4,8,6,1,30,Ph.D,1806000
60,3,1,6,1,30,Master,744000
85,1,1,9,0,45,Master,343000
78,1,14,8,2,40,Ph.D,2943000
84,3,20,8,2,40,Master,2744000
73,3,10,7,2,35,Master,1874000
75,4,16,8,0,40,Bachelor,2662000
64,3,13,6,1,30,Bachelor,1951000
81,2,4,8,0,40,Bachelor,1152000
72,4,17,7,1,35,Master,2615000
72,3,17,7,1,35,Master,2565000
68,3,14,7,1,35,Ph.D,2290000
55,2,1,6,0,30,Ph.D,940000
76,4,14,8,2,40,Bachelor,2722000
72,3,6,7,0,35,Ph.D,1405000
59,3,7,6,1,30,Master,1295000
56,3,15,6,1,30,Bachelor,1937000
83,2,9,8,0,40,Ph.D,1444000
83,4,14,8,0,40,Ph.D,2881000
81,2,19,8,0,40,Bachelor,2547000
60,4,8,6,1,30,Bachelor,1636000
57,1,12,6,1,30,Master,1188000
78,2,14,8,2,40,Master,2363000
69,4,6,7,1,35,Master,1571000
82,1,1,8,0,40,Master,958000
50,3,9,5,2,25,Bachelor,1631000
69,2,17,7,2,35,Master,2724000
77,1,6,8,1,40,Bachelor,787000
82,,2,8,2,40,Master,1397000
74,2,16,7,2,35,Master,2611000
85,3,9,9,1,45,Bachelor,1584000
56,3,5,6,2,30,Master,1100000
83,,19,8,0,40,Bachelor,2443000
54,,2,5,1,25,Bachelor,821000
53,3,15,5,0,25,Bachelor,2079000
81,1,13,8,1,40,Bachelor,1665000
56,2,2,6,2,30,Master,907000
65,,20,7,0,35,Master,2552000
64,3,18,6,2,30,Bachelor,2891000
82,2,14,8,2,40,Bachelor,2066000
53,2,10,5,0,25,Ph.D,1628000
62,1,7,6,1,30,Bachelor,1111000
61,,3,6,0,30,Ph.D,1060000
72,3,11,7,0,35,Ph.D,2173000
